Country.Name,Country.Code,Indicator.Name,Indicator.Code,Year,Level
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X1996,346417.823
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X1996,35.29802802
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1996,54.68762057
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X1996,2874.928
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X1996,34.02027588
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1996,38.67375769
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1996,33366.033
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X1996,33.18493973
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1996,3.099298136
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X1996,94447.252
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X1996,2.95817754
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1996,46.92299709
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X1996,364400.791
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X1996,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1996,80.69475472
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,1096.433
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X1997,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,57.88377294
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,138003.878
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X1997,11.9633208
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,46.85770036
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,115341.818
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X1997,NA
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,NA
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,300547.32
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X1997,63.28002552
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,31.05547406
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,495294.356
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X1997,38.26281738
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,7.471702346
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,3215.959
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X1997,48.18176049
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,252073.247
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X1997,32.08936001
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,60.18540766
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,278658.997
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X1997,58.04346334
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,24.027225
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,917685.085
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X1997,21.84680401
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,60.87098369
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,8265.418
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X1997,6.864919172
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,46.72664019
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,369769.279
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X1997,35.20008391
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,54.68762057
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,3142.619
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X1997,33.43859066
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,39.95346518
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,36101.615
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X1997,33.17973934
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,2.841935923
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,94711.276
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X1997,2.904862039
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,47.56771482
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X1997,386131.433
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X1997,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1997,80.74009348
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,1041.428
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X1998,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,58.00171553
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,139815.376
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X1998,11.85614725
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,46.89241383
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,118374.427
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X1998,NA
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,NA
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,312289.054
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X1998,62.97575627
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,31.1207996
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,506533.711
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X1998,38.25763512
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,7.459605807
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,3208.625
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X1998,47.71635887
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,261541.441
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X1998,32.72355077
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,59.98318116
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,214200.471
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X1998,56.98714547
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,24.22042758
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,936221.77
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X1998,21.89560734
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,60.83499541
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,10036.579
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X1998,6.659872619
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,46.48768317
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,389087.035
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X1998,35.10213579
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,54.69533681
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,3421.311
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X1998,32.85690543
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,40.82599302
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,37777.434
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X1998,33.17453626
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,2.866576986
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,97663.211
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X1998,2.851546221
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,47.68576173
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X1998,377726.669
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X1998,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1998,80.77554015
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,821.408
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X1999,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,57.82709922
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,146984.361
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X1999,11.74897441
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,46.92237703
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,114260.053
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X1999,NA
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,NA
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,320173.104
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X1999,62.67149076
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,31.19820917
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,515389.516
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X1999,38.25245628
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,7.447399299
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,3080.28
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X1999,47.25095725
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,282355.333
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X1999,33.35775913
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,59.62277751
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,241988.997
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X1999,55.9308233
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,25.32444233
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,995766.516
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X1999,21.94440935
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,60.88443725
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,10172.258
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X1999,6.454826495
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,47.22212461
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,391591.596
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X1999,35.00419169
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,54.69585123
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,3626.663
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X1999,32.27522021
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,41.69852086
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,40681.698
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X1999,33.16933587
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,2.841935923
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,100384.125
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X1999,2.79823072
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,47.68057285
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X1999,375236.776
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X1999,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X1999,80.83324403
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,773.737
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2000,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,57.82709922
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,142136.587
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2000,11.64180086
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,46.95818671
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,115118.131
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2000,22.03764821
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,45.89167687
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,327983.814
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2000,62.36722524
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,31.27561874
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,534380.909
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2000,38.24727745
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,7.43530276
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,3432.312
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2000,46.78555563
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,294434.431
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2000,34.02192275
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,59.65130261
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,263418.945
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2000,54.87450112
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,26.04205192
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,1031853.463
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2000,21.99321268
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,60.86896566
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,10417.947
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2000,6.24978037
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,46.86193204
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,398382.88
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2000,34.90624759
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,54.6979089
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,3762.342
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2000,31.69353498
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,42.7206249
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,39673.273
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2000,33.16413279
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,2.852887507
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,106449.343
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2000,2.744914902
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,47.60533416
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2000,378665.421
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2000,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2000,80.88847489
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,817.741
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2001,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,57.82709922
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,133720.822
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2001,11.51946301
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,46.99326559
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,114527.744
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2001,22.08322301
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,45.79920901
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,337433.673
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2001,62.01930094
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,31.52196541
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,527926.989
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2001,38.24230825
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,7.423096252
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,3421.311
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2001,46.32015401
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,297830.073
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2001,34.17710564
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,59.21527722
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,294907.474
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2001,54.7031589
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,26.33075178
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,1041152.975
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2001,22.14920569
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,60.70483218
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,9369.185
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2001,6.42196999
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,47.15711424
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,412977.54
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2001,34.82671799
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,54.81108053
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,3964.027
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2001,31.11184976
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,43.00315772
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,41910.143
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2001,33.1526331
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,2.866576986
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,108282.843
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2001,2.689393876
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,47.9607721
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2001,372042.819
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2001,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2001,80.79614868
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,1070.764
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2002,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,57.82709922
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,124714.67
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2002,11.39712587
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,47.0312677
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,107311.088
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2002,22.12879781
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,45.87516432
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,332266.87
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2002,61.67137665
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,31.80946957
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,519335.208
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2002,38.23733561
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,7.42474578
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,3417.644
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2002,45.85475239
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,314518.59
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2002,34.26378647
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,58.95118628
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,306737.216
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2002,54.53181667
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,26.59626733
India,IND,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,1054258.833
India,IND,Forest area (% of land area),AG.LND.FRST.ZS,X2002,22.30520134
India,IND,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,60.72938494
Kenya,KEN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,7968.391
Kenya,KEN,Forest area (% of land area),AG.LND.FRST.ZS,X2002,6.594159609
Kenya,KEN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,47.12021647
Mexico,MEX,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,414389.335
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,X2002,34.74718839
Mexico,MEX,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,54.81108053
Nicaragua,NIC,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,4037.367
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,X2002,30.53016453
Nicaragua,NIC,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,43.85906598
Norway,NOR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,38023.123
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,X2002,33.1411334
Norway,NOR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,2.86383909
Pakistan,PAK,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,114084.037
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,X2002,2.633873008
Pakistan,PAK,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,47.84661685
South Africa,ZAF,CO2 emissions (kt),EN.ATM.CO2E.KT,X2002,356637.752
South Africa,ZAF,Forest area (% of land area),AG.LND.FRST.ZS,X2002,7.617736524
South Africa,ZAF,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2002,80.8085138
Afghanistan,AFG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,1195.442
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,X2003,2.067824648
Afghanistan,AFG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,58.06757957
Argentina,ARG,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,135062.944
Argentina,ARG,Forest area (% of land area),AG.LND.FRST.ZS,X2003,11.27478801
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,47.8254753
Belgium,BEL,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,112914.264
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,X2003,22.1743726
Belgium,BEL,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,45.97754132
Brazil,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,321621.569
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,X2003,61.32345235
Brazil,BRA,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,32.12066321
Canada,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,553100.944
Canada,CAN,Forest area (% of land area),AG.LND.FRST.ZS,X2003,38.23236641
Canada,CAN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,7.426725214
Cameroon,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,3795.345
Cameroon,CMR,Forest area (% of land area),AG.LND.FRST.ZS,X2003,45.38935076
Cameroon,CMR,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,19.37763111
Spain,ESP,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,321097.188
Spain,ESP,Forest area (% of land area),AG.LND.FRST.ZS,X2003,34.3743701
Spain,ESP,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,58.39826927
Indonesia,IDN,CO2 emissions (kt),EN.ATM.CO2E.KT,X2003,316792.13
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,X2003,54.36047013
Indonesia,IDN,Agricultural land (% of land area),AG.LND.AGRI.ZS,X2003,28.15568816
